"tweet_id"	"source_user_id"	"rt_user_id"	"tweet"	"I_c"	"website"	"tweet_time"	"hash_tag"	"raw_retweet_count"
299993141837180000	61313138	116969334	"RT @TheBlackVoice: The #LAPD has committed atrocities much worse than what Chris Dorner has committed."	"c"		2/8/2013 16:28	"lapd"	11
299998776456802000	16176182	-1	"im sayin its a bit of both RT @MFN_Ty: Is this a psychopathic genius? #Dorner or is the LAPD just that dumb?"	"c"		2/8/2013 16:50	"dorner"	0
300018942745931000	14612434	-1	"Senate Democrats To Offer Alternative To Sequester http://t.co/pnHl3S4I #Romney #Obama"	"i"	"http://t.co/pnHl3S4I"	2/8/2013 18:11	"Obama"	0
300019079476039000	461726940	-1	"@NRA WHEN WILL YOUR MEMBERS GET A SET AND GET RID OF YOUR OVER PAID BOARD OF LUNATICS..#NRAFail #nra #GOPfail #tcot"	"c"		2/8/2013 18:11	"nra"	0
300029365167718000	270921976	-1	"#Obama Repeatedly called for #Syria-n leader #Assad's ouster, he has proposed 'no credible plan' for achieving goal http://t.co/9Cc37fKQ …"	"i"	"http://t.co/9Cc37fKQ"	2/8/2013 18:52	"Obama"	0
300036423766138000	483229732	279390084	"RT @YourAnonNews: DOCUMENTS: Deposition, Legal Papers Challenging LAPD \
http://t.co/DvVuDGBy via @AlexVaz714 / #LAPDManhunt #Dorner #LAPD"	"i"	"http://t.co/DvVuDGBy"	2/8/2013 19:20	"lapd"	36
300040379179364000	125091446	-1	"If you are opposed to a background check, makes me wonder what are you hiding? \
\
#NowIsTheTime \
#gundebate360 \
#gunlaws \
#NRA"	"c"		2/8/2013 19:36	"nra"	0
300045249286373000	222471144	-1	"RT @Ghostpickles 3. is the #LAPD trying to apprehend this individual or execute him?"	"c"		2/8/2013 19:55	"lapd"	2
300046976601432000	573808187	-1	"#Obama should have nothing to do with lawmaking. thats y there is a separation between the executive & legislative branches in the 1st place"	"c"		2/8/2013 20:02	"Obama"	0
300052724899262000	817490389	279390084	"RT @YourAnonNews: After #LAPD shot 2 innocent women over 2 dozen times, they rammed an innocent man off the road & shot at him #WHYi ..."	"c"		2/8/2013 20:25	"lapd"	665
300060862591426000	18460864	1012449456	"RT @Mike_Cornelison: Too much sympathy for #Dorner here, what say u: http://t.co/gT1XEWr8 Dorner Manifesto @agcelotto @AndreasWittman1 @ ..."	"i"	"http://t.co/gT1XEWr8"	2/8/2013 20:57	"dorner"	2
300067605656530000	198275668	-1	"http://t.co/ob2OGQiK #DORNER has many others like him they should have got together #LAPD @andersoncooper @AC360 BUT CNN DON'T REPORT THIS"	"c"	"http://t.co/ob2OGQiK"	2/8/2013 21:24	"lapd"	0
300069033561161000	246614895	-1	"4 Steps For Creating the #Obama Revolution: Will the President Take Them? http://t.co/d2RUwYGC #p2"	"i"	"http://t.co/d2RUwYGC"	2/8/2013 21:30	"Obama"	0
300072006899097000	83615255	858646280	"RT @UnitedLiberals: \A gun registry is an invasion of privacy.\"" - The guys who promote trans-vaginal ultrasounds #NRA #uniteblue"""	"c"		2/8/2013 21:41	"nra"	291
300078632137809000	533642074	-1	"Political violence strips bare the social body, the better to place the stethoscope and track the life beneath the skin #LAPD #Dorner"	"c"		2/8/2013 22:08	"lapd"	0
300086007099961000	48498268	-1	"The #guncontrol issue is complex. @KPCCforum, @AshleyAlvarado and I want to hear from you! http://t.co/8EbIi95P"	"c"	"http://t.co/8EbIi95P"	2/8/2013 22:37	"guncontrol"	3
300091240479850000	17008353	163233707	"RT @YesodWilliams: Dear #LAPD please don't shoot any other innocent people cause they are driving pickup trucks"	"c"		2/8/2013 22:58	"lapd"	109
300092185687228000	579468677	148509906	"RT @CDekki: #LAPD is scared, desperate MT @Occupythemob: Cops pull guns on man in SanDiego for being large, black http://t.co/QdDetTwX # ..."	"i"	"http://t.co/QdDetTwX"	2/8/2013 23:02	"lapd"	4
300095888678854000	94464086	-1	"Montana Legislature wants to dispense with \Gun Free Zones\"". Licensed carry means anywhere. Go Montana! #tcot #NRA #tgdn"""	"i"		2/8/2013 23:16	"nra"	7
300096787606282000	130540040	1005593198	"RT @EqlF1: TX - Homeowner Shoots Intruder Who Tried to Break Into His Home (2/5/13) #2A #p2 #news #teaparty #gop #nra #tcot #ccot #pjnet ..."	"i"		2/8/2013 23:20	"nra"	3
300101714189631000	985127222	180600112	"RT @robbykush: Twitter caught censoring #Dorner hashtag at request of #LAPD. Nice job Twitter. #ThingsYouShouldntDo http://t.co/KzhQopYE"	"i"	"http://t.co/KzhQopYE"	2/8/2013 23:39	"lapd"	42
300103438719655000	867282019	-1	"13 yr old Girl Can Shoot!!! http://t.co/1a8mWzpF #NRA #TGDN #tcot #guncontrol"	"i"	"http://t.co/1a8mWzpF"	2/8/2013 23:46	"nra"	0
300106654849064000	34210704	-1	"I live in an area affected by his actions. Day 1: people scared, businesses locking doors. Day 2: \I kind of support him\"". #Dorner"""	"c"		2/8/2013 23:59	"dorner"	3
300108719033839000	345741212	12004852	"RT @GrooveSDC: I'm not condoning what #Dorner did. I'm just saying he confirmed what black people have been saying about #LAPD for years ..."	"c"		2/9/2013 0:07	"dorner"	15
300125283833491000	11966392	-1	"#LAPD screwed wrong GUY, he is wrong 100%,if he surrenders #LAPA admin will not survive this, G"	"c"		2/9/2013 1:13	"lapd"	0
300125376259174000	1161994074	14913547	"RT @forgotten_man_: The officers that shot innocent civilians this morning helped make #Dorner's point #LastResort"	"c"		2/9/2013 1:14	"dorner"	159
300134771974078000	166867909	-1	"Enough already, #Dorner. Surrender!»  Grade school shuts down b/c suspected murderer names them in online manifesto http://t.co/RvAurSXD"	"i"	"http://t.co/RvAurSXD"	2/9/2013 1:51	"dorner"	0
300213036927553000	55688524	279390084	"RT @YourAnonNews: UC reports #LAPD has ran a truck off the road and opened fire on innocents... again.... #Dorner #LAPDVendetta"	"c"		2/9/2013 7:02	"dorner"	553
300221310997524000	944435156	574054264	"RT @maryamarchitect: Maryam #Rajavi, asked President #Obama, that 3100 defenseless residents of #Liberty be returned to #Ashraf immediat ..."	"c"		2/9/2013 7:35	"Obama"	4
300249709812019000	69118262	40181216	"RT @Star_Fawkes: Put this on your car window. If in #LA so you wont get shot by the sheriffs stupid accusations. not again. #dorner http ..."	"c"		2/9/2013 9:28	"dorner"	147
300254943179329000	47098232	341908197	"RT @Occupythemob: RT @Twitter caught censoring #Dorner hashtag at request of #LAPD. Nice job Twitter. #ThingsYouShouldntDo http://t.co/z ..."	"i"	"http://t.co/z"	2/9/2013 9:48	"dorner"	710
300262918061191000	141249668	-1	"Jeremy Scahill: Assassinations of U.S. Citizens Largely Ignored at Brennan CIA Hearing http://t.co/cqgL50IO  #OWS #Obama @smshow #nerdland"	"i"	"http://t.co/cqgL50IO"	2/9/2013 10:20	"Obama"	0
300288308083318000	291336460	-1	"\10. Required safety training for handgun owners.\"" http://t.co/o0KxD36t #Newtown #GunsKillPeople #NRA http://t.co/f4GyIoqy"""	"i"	"http://t.co/o0KxD36t"	2/9/2013 12:01	"nra"	0
300289203592388000	384611783	1157993142	"RT @WeRChrisDorner: Former #LAPD cop, now journalist, says \I agree w/Chris 100%\"" & \""I left for similar reasons.\"" https://t.co/jtZRK ..."""	"i"	"https://t.co/jtZRK"	2/9/2013 12:04	"lapd"	9
300290409035362000	41866281	-1	"#Dorner is a nutjob all right, but is his brain any more diseased than the average liberal?"	"c"		2/9/2013 12:09	"dorner"	2
300292118352629000	172457076	-1	"RT @99stupid: This is #guncontrol http://t.co/Ezvxoj73 #NRA #TGDN Warning, graphic! #p2 #untiteblue"	"i"	"http://t.co/Ezvxoj73"	2/9/2013 12:16	"nra"	0
300294793186115000	115785635	-1	"Please follow a new friend who is new to twitter & interested in #Politics #Guncontrol @JKWiseman"	"c"		2/9/2013 12:27	"guncontrol"	0
300296870226436000	66975479	-1	"@LeftsideAnnie @PoliticalBee my wife is an asian driver. #LAPD not at fault, the asian ladies backed up into the guns causing them to go off"	"c"		2/9/2013 12:35	"lapd"	0
300299768389849000	64595423	-1	"Gun Confiscation Bill Proposed in California: ‘We Can Save Lives’ http://t.co/u5J99cvH #GunControl #PeopleControl #SecondAmendment"	"i"	"http://t.co/u5J99cvH"	2/9/2013 12:46	"guncontrol"	0
300302337241653000	514550650	-1	"@barackobama must be back in #benghazi hiding spot while #Dorner plays out #crickets #TGDN #tcot #uniteblue"	"c"		2/9/2013 12:57	"dorner"	0
300310866333687000	190709405	14540956	"RT @ThatGirlRuns: maybe it would be a good idea to let another law enforcement agency look for Christopher Dormer! #LAPD"	"c"		2/9/2013 13:31	"lapd"	2
300313471516540000	787399466	-1	"Hi, I'm from the #Obama office. If you think your problems are bad, wait 'til you see our solutions."	"c"		2/9/2013 13:41	"Obama"	0
300314777413091000	17970958	-1	"Eric Holder: Obama Decides Who’s ‘Entitled’ to Second Amendment Rights http://t.co/ANBOgYpG  #patriot #guncontrol #ocra #2A"	"i"	"http://t.co/ANBOgYpG"	2/9/2013 13:46	"guncontrol"	0
300321140277125000	83247426	632507345	"RT @chingus21: Flippin people off that have #obama stickers on their car. #noobama"	"c"		2/9/2013 14:11	"Obama"	2
300322211296854000	56014856	-1	"#LAPD took a balloon from a baby and arrested the childs mother, after accusing her of not changing its diaper."	"c"		2/9/2013 14:16	"lapd"	0
300329953516466000	562577357	-1	"Thank you for the follow @krfrye68 Followed u back. Angels on your shoulders. #TGDN #TCOT #SOT #NRA #Lincoln #TRoosevelt #Reagan #MolonLabe"	"c"		2/9/2013 14:46	"nra"	0
300330970110898000	50948136	740973908	"RT @sparkygreg: Mobsters, gangsters and radical Islam's will always have guns! Obama wants to take guns from law abiding citizens #NRA # ..."	"c"		2/9/2013 14:50	"nra"	4
300334403752706000	299505496	-1	"@OrwellForce @BenCarson2016 Reminded me of 1st Romney debate. #Obama had 2 sit 4 20 minutes realizing he's a cheap hack with no experience."	"c"		2/9/2013 15:04	"Obama"	0
300356657765036000	310961902	-1	"“@brewgar: Wonder if #obama will have to wait in line @wickedweedbeer during visit to #asheville next week. #avlbeer\
--GIVE HIM NOTHING!!!"	"c"		2/9/2013 16:33	"Obama"	0
300362075346202000	275777549	817269902	"RT @ObamaDoctrine12: We defend our POTUS, Congressmen, celebs, sports, courts, jewels...w/ guns. But not children. #tcot #teaparty #nra  ..."	"c"		2/9/2013 16:54	"nra"	2
300363245825441000	920177462	90742892	"RT @LoyaltyGunsRace: First challenge to NY gun law filed -- http://t.co/xZNMmnJ2 #guns #2A #NRA #firearms"	"i"	"http://t.co/xZNMmnJ2"	2/9/2013 16:59	"nra"	1
300371854013628000	1120559498	-1	"#newspaper #obama Omar Abdullah distances himself from Afzal Guru's hanging - Times of India: Times o... http://t.co/8md3QoF6 #news #usa"	"i"	"http://t.co/8md3QoF6"	2/9/2013 17:33	"Obama"	0
300372162374684000	166739471	401675584	"RT @OccupyBawlStree: dat ex-LAPD cop is a POS!! friggin freaks supporting him> where's my bat? #TGDN #Police #NYPD #LEO #NRA"	"c"		2/9/2013 17:34	"nra"	3
300374224399368000	1056007297	225235528	"RT @AnonyOps: Holding #LAPD accountable for their actions is also important. They've shot multiple innocent people, & they, not #Dor ..."	"c"		2/9/2013 17:42	"lapd"	76
300376639508975000	115687876	203676335	"RT @OperationLeakS: Christopher Dorner was fired for lieing about #LAPD Police Brutalities, here's a highlight of LAPD great work. http: ..."	"i"		2/9/2013 17:52	"lapd"	21
300397236263731000	19365750	-1	"We NEED YOU to TAKE ACTION NOW!  http://t.co/kklMQilA   #2ndAmendment #secondAmendment #gungrab #tcot #NRA #TGDN #teaparty #AWB2013"	"i"	"http://t.co/kklMQilA"	2/9/2013 19:14	"nra"	0
300406531105619000	1065804997	341908197	"RT @Occupythemob: RT @Twitter caught censoring #Dorner hashtag at request of #LAPD. Nice job Twitter. #ThingsYouShouldntDo http://t.co/z ..."	"i"	"http://t.co/z"	2/9/2013 19:51	"dorner"	1244
300409169700327000	16705958	-1	"@sdlaw2006 We have a vita difference of opinion with the #NRA. I sure hope we aren't targeting political foes. NRA isn't al Qaeda. Yet."	"c"		2/9/2013 20:01	"nra"	0
300417729591128000	1123496258	-1	"Love this speach! Loved how he told #Obama where to put his self-righteous judgmental ego! #tcot #teaparty #pjnet #tgdn http://t.co/CkOiEtfD"	"i"	"http://t.co/CkOiEtfD"	2/9/2013 20:35	"Obama"	0
300420523555422000	277501298	-1	"Remind #Obama, #WeThePpl haven't 4gotten #Benghazi. Add the #twibbon ? http://t.co/ftuXv70C #7HoursOfHell"	"i"	"http://t.co/ftuXv70C"	2/9/2013 20:46	"Obama"	3
300426634857697000	780269431	23110680	"RT @eldamon: #GOP #NRA #tcot #decision2014 #nowisthetime #GunClingers #progun  http://t.co/99NONhhg"	"i"	"http://t.co/99NONhhg"	2/9/2013 21:11	"nra"	1
300436517816516000	14089925	17314616	"RT @anblanx: #LAPD Chief Beck met with @latimes delivery women: apologized and gave them a donated truck to replace the one officers hit ..."	"i"		2/9/2013 21:50	"lapd"	18
300437143384371000	954653094	61804416	"RT @preciousliberty: Don't Be Fooled, #Obama WANTS Domestic War: DHS Purchases ANOTHER 21.6 Million Rounds Of Ammo. http://t.co/PSTYq0DZ ..."	"i"	"http://t.co/PSTYq0DZ"	2/9/2013 21:52	"Obama"	8
300441045597052000	276330748	-1	"@wfpman once #LAPD fails miserably the FBI or military will bring in drones.  Ever thought, he could be inside?"	"c"		2/9/2013 22:08	"lapd"	0
300441890405351000	198275668	373157754	"RT @CIApressoffice: If one man can put #LAPD and various other police departments on edge like this, imagine what 100 men with the same  ..."	"c"		2/9/2013 22:11	"lapd"	33
300443868267159000	41286675	566896561	"RT @TBCDG: They have gun control in Cuba. They have universal health care in Cuba. So why do they want to come here? – Paul Harvey #NRA  ..."	"c"		2/9/2013 22:19	"nra"	3
300444745300340000	20652988	239195484	"RT @ConRendezvous: #Obama was using ambassador Stevens to run guns to Syria in #Benghazi. He is responsible for his murder, and his defe ..."	"c"		2/9/2013 22:23	"Obama"	3
300460043931897000	265144290	400969362	"RT @OccupyVatican: Media Portrays #LAPD Violence As a Thing of the Past. Here's Why They're Wrong.: http://t.co/DZ1dNsbG via @RaniaKhalek"	"i"	"http://t.co/DZ1dNsbG"	2/9/2013 23:23	"lapd"	1
300465380109979000	221986346	-1	"@hollmic @firefire100 Yes, I read--tragic, chilling,persuasive. & #LAPD cont 2 trash this man while promoting Furhmans on force #proveshispt"	"c"		2/9/2013 23:45	"lapd"	0
300488049018687000	434065444	-1	"#House #Intelligence #Committee Collaborating With #Obama #Administration On New #CISPA  http://t.co/1Y4LYlEe #PoliceState #internet"	"i"	"http://t.co/1Y4LYlEe"	2/10/2013 1:15	"Obama"	0
300488111253757000	58390649	279390084	"RT @YourAnonNews: No matter what happens to Chris #Dorner, the #LAPD cops who shot these innocent women need to go down. #WhyiFTP http:/ ..."	"i"		2/10/2013 1:15	"lapd"	258
300590618189631000	63277398	987855504	"RT @Armed2BFree: RT @DanStlMo: If you don't think the goal is to eventually take ALL your guns, you aren't paying attention. #tcot #NRA"	"c"		2/10/2013 8:02	"nra"	2
300605358072791000	143562810	553871022	"RT @BreitTwit1: .@PiersMorgan's sudden self-censorship on #GunControl is surprising. Surely it isn't because of #Dorner's admiration of  ..."	"c"		2/10/2013 9:01	"guncontrol"	5
300614003539972000	373409910	-1	"#Obama's visit to focus on #Iran, #Syria and the #Palestinian #peace process, says #Israeli prime minister http://t.co/WAj267Dz"	"i"	"http://t.co/WAj267Dz"	2/10/2013 9:35	"Obama"	0
300626789791825000	305193256	341908197	"RT @Occupythemob: The question isn't whether inequality hurts or even helps #LAPD . Inequality is wrong. It has to end. #Dorner"	"c"		2/10/2013 10:26	"lapd"	6
300647533024264000	16528868	-1	"@YourAnonNews think he's still in the mts? Can't be too hard to find a negro in the snow.. #Dorner #cunts"	"c"		2/10/2013 11:48	"dorner"	0
300667668774674000	566896561	-1	"I AM PRO-GUN! #NRA #GunControl #tcot #CVN #USA"	"c"		2/10/2013 13:08	"nra"	0
300677219951468000	73829388	-1	"Nugent Says #Obama Has A \#Racist Agenda\"" After Week Of Mainstream Press Praise  http://t.co/SlafVyJo"""	"i"	"http://t.co/SlafVyJo"	2/10/2013 13:46	"Obama"	0
300679455423221000	38896314	-1	"Do you think if police made more $$$ and were held to the HIGHEST standard they'd be (NOT ALL) less crooked? IJA? #Dorner"	"c"		2/10/2013 13:55	"dorner"	0
300681817500053000	104556485	377011275	"RT @OccupyChicago: Animosity for the #LAPD is not support for #Dorner. Media thinks police violence is a thing of the past, they're wron ..."	"c"		2/10/2013 14:05	"dorner"	7
300682539843076000	265310339	379037915	"RT @pnwfreepress: Media Portrays #LAPD Violence As a Thing of the Past. Here’s Why They’re Wrong: http://t.co/drA1HIIJ via @RaniaKhalek"	"i"	"http://t.co/drA1HIIJ"	2/10/2013 14:07	"lapd"	3
300686009652355000	831469428	-1	"This is...vintage #LAPD. Shooting random women and white folks? Incompetence doesn't even begin to describe what's going on right now."	"c"		2/10/2013 14:21	"lapd"	0
300705496464232000	19046692	-1	"Told my father today #nra is a great organization to join if you are ok with 20 dead 6 year olds in a classroom. #TCOT #nrafail #gopfail"	"c"		2/10/2013 15:39	"nra"	0
300713394795859000	396652339	37501003	"RT @RaniaKhalek: #Dorner Becomes 1st Human #Drone Target on US Soil: http://t.co/E1nbZk7E #LAPD #manhunt"	"i"	"http://t.co/E1nbZk7E"	2/10/2013 16:10	"lapd"	14
300713893930622000	35205696	125397137	"RT @CNNBig22: LA  Mayor just announced a $1 million reward for information leading to capture of Christopher #Dorner #CNN"	"i"		2/10/2013 16:12	"dorner"	5
300719582396690000	290864776	35617996	"RT @usembassynz: Watch a live webcast of Pres. #Obama's State of the Union Address on Feb.12 at 21EST (Feb.13, 02UTC) via @CONX: http:// ..."	"i"		2/10/2013 16:35	"Obama"	5
300722859830026000	13604612	-1	"#BREAKING:  #LAPD Chief Beck says $1 million reward for #Dorner's capture was put together by a number of donations. http://t.co/wBteOjAs"	"i"	"http://t.co/wBteOjAs"	2/10/2013 16:48	"lapd"	0
300724404709629000	415418595	84927523	"RT @roz233: Hypocrisy Alert: #Eric Cantor Added $3.4 Trillion to Debt But Blames #Obama for His Debt http://t.co/MMdvym3M via @politicus ..."	"i"	"http://t.co/MMdvym3M"	2/10/2013 16:54	"Obama"	7
300726701254668000	22731677	-1	"@VictorLicata1 @LuzCalvo @Occupythemob #Dorner thread started geting #Fed up around Friday night. Noticed weirdness like w/ #Occupy tweeting"	"c"		2/10/2013 17:03	"dorner"	0
300740221169971000	261487188	-1	"\@AboveTopSecret: Breaking: #LAPD Chief Announces He's Reopening Case That Ended In #Dorner's Termination (18 flags) http://t.co/QTb4Uosn\"""""	"i"	"http://t.co/QTb4Uosn"	2/10/2013 17:57	"lapd"	1
300743176241684000	6332882	-1	"Yes, #dorner has fans simply for having allegedly killed police. Serial killers receive love letters. Ths are different Q's about society."	"c"		2/10/2013 18:08	"dorner"	0
300755663431286000	76653211	34927577	"RT @cnsnews: U.S. 1st in Gun Ownership, But 28th in Gun Murder Rate #guncontrol http://t.co/TpzPo8CK"	"i"	"http://t.co/TpzPo8CK"	2/10/2013 18:58	"guncontrol"	116
300761131910316000	27234909	-1	"A Disguise for LL Cool J to wear at the Grammys. #LAPD #Dorner http://t.co/nPRRubzT via @TwitPic #p2"	"i"	"http://t.co/nPRRubzT"	2/10/2013 19:20	"lapd"	1
300773876625969000	42295635	-1	"@YouthGOPforUSA US Attorney CO John Walsh on #AHShow #GunControl TONIGHT 8pm MST KCDO Ch3 or NOW: http://t.co/7SBEoqiO rs4AH RT"	"i"	"http://t.co/7SBEoqiO"	2/10/2013 20:10	"guncontrol"	0
300774266570416000	622750531	750087510	"RT @wwjdtoday4u: #LAPD has found Dorner!! He was registering Occupoopers and M/Brotherhood for his cause. Obama sending tanks, Jets and  ..."	"c"		2/10/2013 20:12	"lapd"	2
300778251352170000	98476982	26395300	"RT @MentalOrgasm: Funny. #ChrisDorner is being called a #publicthreat, but it's the #LAPD that shot THREE civilians while hunting for Do ..."	"c"		2/10/2013 20:28	"lapd"	3
300785867277099000	1092013194	-1	"Worlds top Hide & Seek players: 1) Waldo; 2) Carmen Sandiego; 3) Osama Bin Laden; 4) Chris Dorner #hideandseek #LAPD #TCOT #chrisdorner"	"c"		2/10/2013 20:58	"lapd"	0
300790508047962000	935873726	96606751	"RT @OpocAnOn: LAPD to innocent women they shot: we're sorry, here's a new truck http://t.co/1JpPrjjI #LAPDManhunt #LAPD"	"i"	"http://t.co/1JpPrjjI"	2/10/2013 21:17	"lapd"	3
300815415297339000	198275668	-1	"possible sighting #Dorner home improvement store ! Hope they were watching home depot while he was at homehardware were nobody goes ;)"	"c"		2/10/2013 22:55	"dorner"	0
300815764317949000	799374348	-1	"@IIIMEIIIXoP I can't help but wonder if #Dorner isn't just Beta testing."	"b"		2/10/2013 22:57	"dorner"	2
300818781410848000	24531772	-1	"WATCH OUT FOR A BLACK MAN! RT @NBCLA: #Dorner sighting in Northridge is case of mistaken identity, police said http://t.co/ZTu3RyoX"	"i"	"http://t.co/ZTu3RyoX"	2/10/2013 23:09	"dorner"	0
300821636674883000	382910487	-1	"@USAHitman_com DAY OF RESISTANCE FEB 23 DEFEND THE 2ND AMENDMENT Rallies list http://t.co/Kv0r5rrw #TDGN http://t.co/IsWNQeKi #NRA #DOR"	"i"	"http://t.co/Kv0r5rrw"	2/10/2013 23:20	"nra"	0
300849239079124000	632250530	279390084	"RT @YourAnonNews: A friendly message for #LAPD: http://t.co/QwDQXS4a"	"i"	"http://t.co/QwDQXS4a"	2/11/2013 1:10	"lapd"	545
300850474964353000	364604037	279390084	"RT @YourAnonNews: A friendly message for #LAPD: http://t.co/QwDQXS4a"	"i"	"http://t.co/QwDQXS4a"	2/11/2013 1:15	"lapd"	543
300851146338222000	748009807	279390084	"RT @YourAnonNews: A friendly message for #LAPD: http://t.co/QwDQXS4a"	"i"	"http://t.co/QwDQXS4a"	2/11/2013 1:17	"lapd"	543
300858012111867000	23085627	279390084	"RT @YourAnonNews: #LAPD Don't shoot! Not #Dorner! Thank You. http://t.co/Nx6bASaY"	"i"	"http://t.co/Nx6bASaY"	2/11/2013 1:45	"lapd"	417
300861021650841000	1012299218	-1	"I called this days ago - #Dorner the 1st American to be the target of drones in USA http://t.co/fbKRebZp #LAPD They btr not kill an innocent"	"i"	"http://t.co/fbKRebZp"	2/11/2013 1:57	"lapd"	0
300863826449018000	233375083	211523586	"RT @AsiaBrown: I BET THE FUCK IT IS. RT @abc7newsBayArea: #LAPD Chief: To be targeted because of what you are... that is absolutely terr ..."	"c"		2/11/2013 2:08	"lapd"	45
300970629396570000	626503046	-1	"More ppl died falling down steps that with guns each year, let band steps &building with steps n them no more step NO MORE STEPS\
#guncontrol"	"c"		2/11/2013 9:12	"guncontrol"	0
300977450270199000	316161690	282685004	"RT @Anne_R_u_Ok: You Asked For It: #Obama Impeachment http://t.co/GKFLHh5w via @BeforeItsNews http://t.co/kxW2HIZ7"	"i"	"http://t.co/GKFLHh5w"	2/11/2013 9:39	"Obama"	2
300979091597824000	450845753	69329527	"RT @BBCNewsUS: Do you have questions about #Obama's State of the Union? Join @BBCMarkMardell at 1400EST (1900GMT) for a Twitter Q&A  ..."	"i"		2/11/2013 9:46	"Obama"	7
300981312674754000	15231832	143562810	"RT @OscarGaldona: #Dorner hearts @piersmorgan and #GunControl"	"c"		2/11/2013 9:55	"dorner"	1
300982591203446000	386331159	-1	"No personal responsibility according to dems as usual! Stupid! #NRA ===>>>  Currently reading http://t.co/QSu9TBoL"	"i"	"http://t.co/QSu9TBoL"	2/11/2013 10:00	"nra"	0
300986805258428000	46919079	-1	"Guns Guns Guns - the Guess Who https://t.co/v8Z1GERc #NRA"	"c"	"https://t.co/v8Z1GERc"	2/11/2013 10:17	"nra"	0
300988412364738000	233659752	17564591	"RT @NRANews: Washington: Firearms welcomed at state Capitol - http://t.co/XeNFnGbS #NRA (via @EverettHerald)"	"i"	"http://t.co/XeNFnGbS"	2/11/2013 10:23	"nra"	7
300994290488852000	921754309	-1	"Truth. RT @jjauthor: #GunControl is like trying to reduce drunk driving by making it tougher for SOBER PEOPLE to own cars."	"c"		2/11/2013 10:46	"guncontrol"	0
300997056556838000	582927693	482372321	"RT @Ross_Perot: We have two horses in the race, one of them is going to win, and the other is #Obama."	"c"		2/11/2013 10:57	"Obama"	1
301005036840964000	299452821	245689692	"RT @RWwatchMA: The #NRA wants a kill or be killed America.  We're better than that #gunviolence #1mm4gc #demandaplan #guncontrol #Newtow ..."	"c"		2/11/2013 11:29	"guncontrol"	2
301013204983746000	522757263	330643630	"RT @cutiepi2u: #Obama wields regulatory authority aggressively in second term Washington Guardian http://t.co/gVd1P9Xk http://t.co/JvZdD ..."	"i"	"http://t.co/gVd1P9Xk"	2/11/2013 12:01	"Obama"	1
301013725526241000	1033191031	-1	"We have enough #guncontrol we need idiot control."	"c"		2/11/2013 12:03	"guncontrol"	1
301016592609837000	434065444	63208248	"RT @xxgrimesyxx: #iHaveNoLoveFor #Dorner OR #LAPD!! #tcot #tlot"	"c"		2/11/2013 12:15	"lapd"	1
301029521241554000	278279975	-1	"RadioDJ Resigns Aft Making Threats Against ProGun Listeners,Bashing Gun Shop http://t.co/eRsP2npi #guns #rkba #guncontrol #2a #gop #nra"	"i"	"http://t.co/eRsP2npi"	2/11/2013 13:06	"nra"	0
301051239553171000	23978460	-1	"BREAKING: TMZ reports Christopher #Dorner writes White House w/ genius offer to head up Camp David Skeet Shooting Team... #LAPD #tgdn #tcot"	"c"		2/11/2013 14:33	"lapd"	5
301056889679142000	181245414	-1	"\When will the US stop paying Israel to annex the West bank?\"" http://t.co/RRZNrwWr The time has come! #Israel #Obama #Palestine"""	"i"	"http://t.co/RRZNrwWr"	2/11/2013 14:55	"Obama"	0
301072264374386000	196184082	86750927	"RT @allwonky: Wayne LaPierre is like the norovirus. Within seconds of seeing him, I begin to wretch and feel like I'm going to hurl. #NRA"	"c"		2/11/2013 15:56	"nra"	4
301076085590880000	252799734	-1	"#LAPD aint just trigger happy, they're n*gga happy. #Dorner hahahahahaha This is not breaking news."	"c"		2/11/2013 16:11	"dorner"	0
301077777203994000	1132953764	-1	"http://t.co/mIOy2BV1 #politics #obama #idiots http://t.co/yymQvpoa"	"i"	"http://t.co/mIOy2BV1"	2/11/2013 16:18	"Obama"	0
301083123586846000	62510409	-1	"Rep. #Stockman invited #TedNugent to #Obama's #SOTU. I'm guessing that #CharlesManson had to wash his hair."	"c"		2/11/2013 16:39	"Obama"	0
301084601223360000	379962842	50432286	"RT @philwillon: Riverside DA Paul Zellerbach on suspected cop killer Christopher #Dorner: \I don't think he's done.\"""""	"i"		2/11/2013 16:45	"dorner"	1
301094806946455000	870474816	-1	"Now that #Drone strikes hit closer to home Americans  will know how inhumane and terrifying they are. #LAPD #Dorner"	"c"		2/11/2013 17:26	"lapd"	0
301114389401047000	466067200	16153562	"RT @amnesty: Just launched new #Valentine's campaign. What do you think? http://t.co/tGhpVj5Y #VAWA #NRA #Guantanamo"	"i"	"http://t.co/tGhpVj5Y"	2/11/2013 18:43	"nra"	27
301119766733660000	19044299	-1	".@SenRonJohnson Do u agree Sen.? #NRA Dismisses ‘#ConnecticutEffect,’;  Grief Over #Newtown Tragedy Will Be Short-Lived http://t.co/3KEgnwOu"	"i"	"http://t.co/3KEgnwOu"	2/11/2013 19:05	"nra"	0
301124005446942000	571860098	414543577	"RT @PplOverPolitics: A second #LAPD Officer steps forward with his own Manifesto, in the wake of Christopher Dorner http://t.co/1oJa4Swt"	"i"	"http://t.co/1oJa4Swt"	2/11/2013 19:22	"lapd"	2
