"tweet_id"	"source_user_id"	"rt_user_id"	"tweet"	"I_c"	"website"	"tweet_time"	"hashtag"	"raw_retweet_count"
293730000000000000	466770876	-1	"CO will not get $145 million in estate-tax revenue for 2012-13 & 2013-14 fiscal year due to the fiscal cliff deal #fiscalcliff #colorado"	0		1/22/2013 9:42	"FiscalCliff"	0
293731000000000000	393775685	-1	"This bus is fuck pie #godblessamerica #fiscalcliff #rickvice @chrisogren69 @DylangerG @mattdoubleU69 @nicole_whaddup"	1		1/22/2013 9:43	"FiscalCliff"	0
293731000000000000	267265231	14606079	"RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ..."	0		1/22/2013 9:44	"FiscalCliff"	27
293731000000000000	69484146	-1	"#Political #Cartoon #Gifts by RickLondonGifts & @LTCartoons #FiscalCliff, End of #GOP etc #boehner #satire #humor http://t.co/kjlfW6ZS"	1	"http://t.co/kjlfW6ZS"	1/22/2013 9:44	"FiscalCliff"	1
293731000000000000	332254979	-1	"#Political #Cartoon #Gifts by RickLondonGifts & @LTCartoons #FiscalCliff, End of #GOP etc #boehner #satire #humor http://t.co/SPTHnn8O"	1	"http://t.co/SPTHnn8O"	1/22/2013 9:44	"FiscalCliff"	1
293731000000000000	442307093	-1	"#Political #Cartoon #Gifts by RickLondonGifts & @LTCartoons #FiscalCliff, End of #GOP etc #boehner #satire #humor http://t.co/gAm8JOrR"	1	"http://t.co/gAm8JOrR"	1/22/2013 9:44	"FiscalCliff"	1
293731000000000000	1087359565	-1	"@sbruhns @dylangerg @mattdoubleu69 @nicole_whaddup she should take this bus and drive it off the #fiscalcliff"	1		1/22/2013 9:44	"FiscalCliff"	0
293731000000000000	138276508	-1	"@gabby_hoffman They'll never understand. #tcot #gunrights"	1		1/22/2013 9:45	"gunrights"	0
293731000000000000	49289506	14606079	"RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ..."	0		1/22/2013 9:46	"FiscalCliff"	27
293731000000000000	75453517	19365750	"RT @kc8ysl: Stop the gun grabbers Now,join the NRA  http://t.co/g8BrL1uX #GunRights #2ndAmendment #GunOwners #gungrab #nra #ProGun #tcot ..."	1	"http://t.co/g8BrL1uX"	1/22/2013 9:46	"gunrights"	2
293731000000000000	230001264	442307093	"RT @RickLondonGreen: #Political #Cartoon #Gifts by RickLondonGifts & @LTCartoons #FiscalCliff, End of #GOP etc #boehner #satire #hum ..."	1		1/22/2013 9:47	"FiscalCliff"	1
293731000000000000	230001264	332254979	"RT @LTCartoons: #Political #Cartoon #Gifts by RickLondonGifts & @LTCartoons #FiscalCliff, End of #GOP etc #boehner #satire #humor ht ..."	1		1/22/2013 9:47	"FiscalCliff"	1
293732000000000000	230001264	69484146	"RT @gswsyndicate: #Political #Cartoon #Gifts by RickLondonGifts & @LTCartoons #FiscalCliff, End of #GOP etc #boehner #satire #humor  ..."	1		1/22/2013 9:47	"FiscalCliff"	1
293732000000000000	596714924	-1	"Video explaining what Congress did on December 31st- The American Taxpayer Relief Act of 2012 #fiscalcliff https://t.co/321rlxCI"	0	"https://t.co/321rlxCI"	1/22/2013 9:48	"FiscalCliff"	0
293732000000000000	17519205	14606079	"RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ..."	0		1/22/2013 9:48	"FiscalCliff"	27
293732000000000000	966325512	655093	"RT @god: Obama knock-knock photo. #FiscalCliff http://t.co/zucJxAkB"	1	"http://t.co/zucJxAkB"	1/22/2013 9:50	"FiscalCliff"	408
293733000000000000	735746977	-1	"#moneyinpolitics RT \@ProPublica: Provision in #fiscalcliff bill gives Amgen 2 yrs to sell drugs w/o price restraints http://t.co/Z3Fmk8Ic\"""""	0	"http://t.co/Z3Fmk8Ic"	1/22/2013 9:51	"FiscalCliff"	0
293733000000000000	1051183267	-1	"#gunrights #gungrab No Bargaining, No Negotiation & No Compromise Ð The Enemy is the Enemy http://t.co/ri1BJi1j #NRA #2ndamendment"	1	"http://t.co/ri1BJi1j"	1/22/2013 9:52	"gunrights"	0
293733000000000000	335388923	-1	"MT @ecvanhorn RT \@ProPublica: Provision in #fiscalcliff bill gives Amgen 2 yrs to sell drugs w/o price restraints http://t.co/ne0gbr28\"" ^KS"""	0	"http://t.co/ne0gbr28"	1/22/2013 9:53	"FiscalCliff"	0
293733000000000000	248917197	-1	"Fuck bus rides #busproblems #bussmellslikefish #christweetswithhistaint #ewh #fiscalcliff #fml #Fuckbuses #godblessamerica"	1		1/22/2013 9:54	"FiscalCliff"	0
293734000000000000	770121109	14606079	"RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ..."	0		1/22/2013 9:56	"FiscalCliff"	27
293734000000000000	182815759	252244719	"RT @dodsonadvocate: Registered for @CoalitiononHN #FiscalCliff webinar: http://t.co/kn6NdtwP w/ @FRACTweets @NWLC. @RESULTS_Tweets peeps ..."	1	"http://t.co/kn6NdtwP"	1/22/2013 9:58	"FiscalCliff"	2
293735000000000000	187918342	-1	"#FiscalCliff bill includes measure that benefits #Amgen http://t.co/WPBdUdkl #dialysis #nephrology"	0	"http://t.co/WPBdUdkl"	1/22/2013 9:59	"FiscalCliff"	0
293735000000000000	1053453199	-1	"MILLER: Obama is coming for your guns http://t.co/qnY3IifM #gunrights #nra"	1	"http://t.co/qnY3IifM"	1/22/2013 10:00	"gunrights"	0
293735000000000000	488005565	14606079	"RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ..."	0		1/22/2013 10:01	"FiscalCliff"	27
293735000000000000	36717618	-1	"Nothing says support, @SenFeinstein for Assault weapon #GunControl ban like People who value #GunRights buying stuff! http://t.co/U7VdZ3zJ"	1	"http://t.co/U7VdZ3zJ"	1/22/2013 10:02	"gunrights"	0
293736000000000000	128360486	-1	"Recent News: Andrea Mitchell Argues GovÕt Can Infringe , Hear Pro-Gun Epic Response #nra #gunrights  http://t.co/80kV5woC"	0	"http://t.co/80kV5woC"	1/22/2013 10:04	"gunrights"	0
293736000000000000	36717618	-1	"Nothing says support, @SenFeinstein for Assault weapon #GunControl ban like People who value #GunRights buying stuff! http://t.co/comEIZgW"	1	"http://t.co/comEIZgW"	1/22/2013 10:04	"gunrights"	0
293736000000000000	1111764630	16007481	"RT @GreenvilleNews: Photos: More than 100 supporters rally for #gunrights http://t.co/ZjXd129t  http://t.co/Trt0bsE8"	0	"http://t.co/ZjXd129t"	1/22/2013 10:04	"gunrights"	4
293736000000000000	329463466	199071521	"RT @TheRealCatalyst: Lesson on the #FiscalCliff and #DebtCeiling @RealAlexJones Alex Jones http://t.co/B0QfaFsq"	0	"http://t.co/B0QfaFsq"	1/22/2013 10:06	"FiscalCliff"	4
293737000000000000	36717618	-1	"Nothing says support, @SenFeinstein for Semi-auto #GunControl ban like People who value #GunRights buying stuff! http://t.co/4IauhLhK"	1	"http://t.co/4IauhLhK"	1/22/2013 10:07	"gunrights"	0
293737000000000000	36717618	-1	"Nothing says support, @SenFeinstein for Semi-auto #GunControl ban like People who value #GunRights buying stuff! http://t.co/miYW8Vqi"	1	"http://t.co/miYW8Vqi"	1/22/2013 10:08	"gunrights"	0
293737000000000000	195889736	-1	"#CapitalOptimization strategies to remain competitive in any #EconomicCycle. #FiscalCliff Join in 2hrs: http://t.co/vjl7wFCD #EY_FiscalCliff"	1	"http://t.co/vjl7wFCD"	1/22/2013 10:09	"FiscalCliff"	1
293737000000000000	36717618	-1	"Nothing says support, @SenFeinstein for Semi-auto #GunControl ban like People who value #GunRights buying stuff! http://t.co/1ULv2VZi"	1	"http://t.co/1ULv2VZi"	1/22/2013 10:10	"gunrights"	1
293737000000000000	119265853	14606079	"RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ..."	0		1/22/2013 10:10	"FiscalCliff"	27
293738000000000000	83146330	-1	"My home state is cooler than yours: Missouri sheriffs won't enforce Obama's gun control laws. http://t.co/JTEJhV1M #missouri #gunrights"	1	"http://t.co/JTEJhV1M"	1/22/2013 10:11	"gunrights"	0
293738000000000000	457680921	36717618	"RT @Weirdodo: Nothing says support, @SenFeinstein for Semi-auto #GunControl ban like People who value #GunRights buying stuff! http://t. ..."	1		1/22/2013 10:12	"gunrights"	1
293738000000000000	66180021	614561410	"RT @NerdWalletPFM: The #FiscalCliff story isn't over -- and it could have profound effects on #Obamacare: http://t.co/QPKeB10N #ACA"	1	"http://t.co/QPKeB10N"	1/22/2013 10:14	"FiscalCliff"	1
293738000000000000	36717618	-1	"What do you want to bet, lot of the people who bought these, no longer support @SenFeinstein's #GunControl? http://t.co/1ULv2VZi #GunRights"	1	"http://t.co/1ULv2VZi"	1/22/2013 10:14	"gunrights"	0
293738000000000000	557960079	-1	"Harry Reid has a plan to gut the Senate filibuster to clear a path to pass gun control -- and the fight is happening RIGHT NOW! #gunrights"	1		1/22/2013 10:14	"gunrights"	0
293739000000000000	331693829	-1	"A Look Back: Lenwood Brooks explaining the #fiscalcliff fix on @FoxNews http://t.co/qeW5y4Cq"	0	"http://t.co/qeW5y4Cq"	1/22/2013 10:15	"FiscalCliff"	0
293739000000000000	1053453199	-1	"National Pro-Gun Protests Bring Thousands Out at New York State Capitol http://t.co/Qn2AY1X1 #gunrights #nra"	0	"http://t.co/Qn2AY1X1"	1/22/2013 10:15	"gunrights"	1
293739000000000000	557960079	-1	"That's why it's critical Republican U.S. Senate Minority Leader Mitch McConnell hear from gun owners loud and clear. #gunrights"	1		1/22/2013 10:16	"gunrights"	0
293739000000000000	557960079	-1	"Call Mitch McConnell and urge him to stop negotiating with Harry Reid to gut the filibuster. 202-224-2541 #gunrights"	1		1/22/2013 10:18	"gunrights"	0
293740000000000000	30112039	-1	"@groupon Never used it, never will. #progun #2ndamendment #gunrights #nra"	1		1/22/2013 10:19	"gunrights"	0
293740000000000000	557960079	-1	"If McConnell caves to Harry Reid's demands, the anti-gunners in Washington will have a clear path to restrict our #gunrights."	1		1/22/2013 10:19	"gunrights"	0
293740000000000000	560000542	-1	"@NRA #2A is the essential #Liberty in which all others will stand or fall.  #GunRights #GunControl #GunLobby #tyranny #TCOT #OCRA"	1		1/22/2013 10:19	"gunrights"	0
293740000000000000	764979343	14606079	"RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ..."	0		1/22/2013 10:20	"FiscalCliff"	27
293740000000000000	68758689	-1	"Thru the end of Jan GRF will tweet about key provisions of the #fiscalcliff legislation. Download our newsletter here: http://t.co/xzGmoFbN"	1	"http://t.co/xzGmoFbN"	1/22/2013 10:20	"FiscalCliff"	0
293740000000000000	557960079	-1	"Afterwards, please contact both of your U.S. Senators and demand they say NO to Reid's assault on the filibuster. #gunrights"	1		1/22/2013 10:20	"gunrights"	0
293740000000000000	860666150	104342107	"RT @Gabby_Hoffman: Harvard Study: More Guns, Less Crime http://t.co/Ptl4S4B8 #gunrights"	0	"http://t.co/Ptl4S4B8"	1/22/2013 10:20	"gunrights"	50
293740000000000000	557960079	-1	"Call both of your U.S. Senators at 202-224-3121. #gunrights"	1		1/22/2013 10:21	"gunrights"	0
293740000000000000	300254302	-1	"Ganado ISD Approves Teachers To Carry Guns On Campus http://t.co/wLLKFjhg #TGDN #CCOT #PJNET #Conservatives #GunRights #GunControl #ProLife"	0	"http://t.co/wLLKFjhg"	1/22/2013 10:22	"gunrights"	1
293741000000000000	557960079	-1	"Gun owners! Take action NOW to save the Senate filibuster and fight for our right to keep and bear arms. #gunrights"	1		1/22/2013 10:23	"gunrights"	0
293741000000000000	1051183267	-1	"#gunrights #gungrab Pro Gun Defenders, Your Last Chance To Speak On The UN Arms Trade Treaty http://t.co/dv0LOirT #NRA #2ndamendment"	1	"http://t.co/dv0LOirT"	1/22/2013 10:24	"gunrights"	0
293741000000000000	47346306	-1	"All those calling for new gun restrictions should watch this: http://t.co/DVIgf0aI #Sandy_Hook #guns #GunControlNow #Gunban #gunrights"	1	"http://t.co/DVIgf0aI"	1/22/2013 10:24	"gunrights"	0
293741000000000000	705312114	-1	"@PlanandPrep Can U not see that the #Constitution is being eroded? #NDAA #GunRights being eroded. Congress & Senate just going along w/ it."	1		1/22/2013 10:26	"gunrights"	1
293742000000000000	26179347	-1	"55 million potential taxpayers killed since we went over first #fiscalcliff in 1973. We are reaping what we have sown. #tcot #tgdn"	1		1/22/2013 10:28	"FiscalCliff"	1
293742000000000000	452579260	-1	"@Jessie_Duff Thank you. Our society needs more strong, independent, successful women like you who stand for what they believe in #GunRights"	1		1/22/2013 10:28	"gunrights"	1
293742000000000000	838399572	-1	"Guns Stop Three Home Invasions, Store Robbery http://t.co/1ravIByi via @BreitbartNews #tcot #guns #gunrights #guncontrol #2ndamendment"	0	"http://t.co/1ravIByi"	1/22/2013 10:28	"gunrights"	4
293742000000000000	991710660	40533912	"RT @MSN_Money: Homeowners received two little-noticed gifts from the #fiscalcliff deal   http://t.co/UcM3eUiP #taxes"	0	"http://t.co/UcM3eUiP"	1/22/2013 10:29	"FiscalCliff"	6
293742000000000000	26179347	-1	"55 million potential taxpayers killed since we went over first #fiscalcliff in 1973. We are reaping what we have sown. #tcot #tgdn #prolife"	1		1/22/2013 10:29	"FiscalCliff"	2
293742000000000000	472247128	-1	"No Bargaining, No Negotiation and No Compromise Ð The Enemy is the Enemy #gunrights\
http://t.co/poqmqZTz"	1	"http://t.co/poqmqZTz"	1/22/2013 10:30	"gunrights"	1
293742000000000000	104342107	-1	"\RememberÐtyranny begins when citizens become disarmed.\"" http://t.co/2WnQozUg Read my latest piece in @ccultured on #gunrights! #tcot"""	1	"http://t.co/2WnQozUg"	1/22/2013 10:30	"gunrights"	19
293742000000000000	1053453199	-1	"Santorum: 'I Think We Should Stick To Our Guns' http://t.co/zTI6n5fH #gunrights #nra"	0	"http://t.co/zTI6n5fH"	1/22/2013 10:30	"gunrights"	1
293743000000000000	29767334	-1	"Today, members of @KyleTexas Chamber will convene on the @plumcrkgolfclub pavilion to discuss the aftermath of the #fiscalcliff."	0		1/22/2013 10:31	"FiscalCliff"	0
293743000000000000	404376790	14606079	"RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ..."	0		1/22/2013 10:31	"FiscalCliff"	27
293743000000000000	563395155	104342107	"RT @Gabby_Hoffman: Harvard Study: More Guns, Less Crime http://t.co/Ptl4S4B8 #gunrights"	0	"http://t.co/Ptl4S4B8"	1/22/2013 10:33	"gunrights"	50
293743000000000000	370729020	-1	"Should Mental Health Patients Have Gun Rights? #guncontrol #gunrights http://t.co/Xc4lWLt2"	0	"http://t.co/Xc4lWLt2"	1/22/2013 10:34	"gunrights"	0
293744000000000000	557960079	472247128	"RT @RIGHTRanter: No Bargaining, No Negotiation and No Compromise Ð The Enemy is the Enemy #gunrights\
http://t.co/poqmqZTz"	1	"http://t.co/poqmqZTz"	1/22/2013 10:35	"gunrights"	1
293744000000000000	473279639	-1	"Precedent Teaches Us The Left Really Wants ALL Our Guns | CNS News http://t.co/PVROmfoT #tgdn #2a #gunrights #resist44 #nobama #ccot #tcot"	0	"http://t.co/PVROmfoT"	1/22/2013 10:35	"gunrights"	3
293744000000000000	557960079	838399572	"RT @texasfreedom101: Guns Stop Three Home Invasions, Store Robbery http://t.co/1ravIByi via @BreitbartNews #tcot #guns #gunrights #gunco ..."	0	"http://t.co/1ravIByi"	1/22/2013 10:35	"gunrights"	4
293745000000000000	324259811	195889736	"RT @EY_Webcasts: #CapitalOptimization strategies to remain competitive in any #EconomicCycle. #FiscalCliff Join in 2hrs: http://t.co/vjl ..."	0	"http://t.co/vjl"	1/22/2013 10:38	"FiscalCliff"	1
293745000000000000	23219627	-1	"These Are The 13 Rules Of Gunfighting Everyone Should Know http://t.co/hm2S7GWh via @BI_Defense #NRA #GunRights #survival #tcot #tgdn"	0	"http://t.co/hm2S7GWh"	1/22/2013 10:39	"gunrights"	0
293745000000000000	36717618	300254302	"RT @_PatJohnson_: Ganado ISD Approves Teachers To Carry Guns On Campus http://t.co/wLLKFjhg #TGDN #CCOT #PJNET #Conservatives #GunRights ..."	0	"http://t.co/wLLKFjhg"	1/22/2013 10:40	"gunrights"	1
293745000000000000	36717618	1053453199	"RT @MrLaozi: National Pro-Gun Protests Bring Thousands Out at New York State Capitol http://t.co/Qn2AY1X1 #gunrights #nra"	0	"http://t.co/Qn2AY1X1"	1/22/2013 10:41	"gunrights"	1
293745000000000000	36717618	705312114	"RT @JasonReinhardt7: @PlanandPrep Can U not see that the #Constitution is being eroded? #NDAA #GunRights being eroded. Congress & Se ..."	1		1/22/2013 10:42	"gunrights"	1
293746000000000000	36717618	838399572	"RT @texasfreedom101: Guns Stop Three Home Invasions, Store Robbery http://t.co/1ravIByi via @BreitbartNews #tcot #guns #gunrights #gunco ..."	0	"http://t.co/1ravIByi"	1/22/2013 10:43	"gunrights"	4
293746000000000000	36717618	1053453199	"RT @MrLaozi: Santorum: 'I Think We Should Stick To Our Guns' http://t.co/zTI6n5fH #gunrights #nra"	0	"http://t.co/zTI6n5fH"	1/22/2013 10:43	"gunrights"	1
293746000000000000	88071033	26179347	"RT @NarniaDad: 55 million potential taxpayers killed since we went over first #fiscalcliff in 1973. We are reaping what we have sown. #t ..."	0		1/22/2013 10:43	"FiscalCliff"	1
293746000000000000	36717618	473279639	"RT @Rebel_Bill: Precedent Teaches Us The Left Really Wants ALL Our Guns | CNS News http://t.co/PVROmfoT #tgdn #2a #gunrights #resist44 # ..."	0	"http://t.co/PVROmfoT"	1/22/2013 10:44	"gunrights"	3
293746000000000000	1053453199	-1	"Exclusive: Mark Levin's Inaugural Day MessageÑ Fight! http://t.co/f8zgc6Kj #gunrights #nra"	0	"http://t.co/f8zgc6Kj"	1/22/2013 10:45	"gunrights"	0
293746000000000000	360207354	-1	"Big Idea 2013: Fighting to Protect #Homeownership http://t.co/5pxoa8uK #taxes #fiscalcliff #realestate #homes"	0	"http://t.co/5pxoa8uK"	1/22/2013 10:45	"FiscalCliff"	0
293746000000000000	26278305	838399572	"RT @texasfreedom101: Guns Stop Three Home Invasions, Store Robbery http://t.co/1ravIByi via @BreitbartNews #tcot #guns #gunrights #gunco ..."	0	"http://t.co/1ravIByi"	1/22/2013 10:46	"gunrights"	4
293747000000000000	384408332	473279639	"RT @Rebel_Bill: Precedent Teaches Us The Left Really Wants ALL Our Guns | CNS News http://t.co/PVROmfoT #tgdn #2a #gunrights #resist44 # ..."	0	"http://t.co/PVROmfoT"	1/22/2013 10:48	"gunrights"	3
293747000000000000	342902608	-1	"Check out the latest StopTheLeakage blog which discusses an often overlooked #RAC provision of the #FiscalCliff http://t.co/mL4qIzCV"	1	"http://t.co/mL4qIzCV"	1/22/2013 10:48	"FiscalCliff"	1
293747000000000000	104570561	-1	"RT @ConservDaily Make Your Own Gun http://t.co/g97D6WJH #gunrights #videos #gunrights #guns #video"	0	"http://t.co/g97D6WJH"	1/22/2013 10:49	"gunrights"	0
293747000000000000	68758689	-1	"Payroll tax holiday, 2% reduction in social security tax paid by workers/self-employed individuals, expires via #ATRA. #fiscalcliff"	0		1/22/2013 10:50	"FiscalCliff"	0
293747000000000000	589181927	-1	"RAWR! #GunControl is ugly. #GunRights are sexy. Don't be the ugly. http://t.co/fHsNT5t3"	1	"http://t.co/fHsNT5t3"	1/22/2013 10:50	"gunrights"	2
293748000000000000	341087665	111520488	"RT @PatriotActionNW: Americans Have Lost Faith in Their Government #tcot #teaparty #gop #fiscalcliff @speakerboehner #obama http://t.co/ ..."	0	"http://t.co/"	1/22/2013 10:53	"FiscalCliff"	1
293749000000000000	514970022	-1	"Q: If the opposite of pro is con, what's the opposite of progress? A: CONGRESS! #fiscalcliff #debtceiling #doddfrank"	1		1/22/2013 10:55	"FiscalCliff"	0
293749000000000000	1051183267	-1	"#gunrights #gungrab NRA Executive Vice President & CEO Wayne Lapierre Responds Live To The... http://t.co/tdbwZHbh #NRA #2ndamendment"	0	"http://t.co/tdbwZHbh"	1/22/2013 10:55	"gunrights"	0
293749000000000000	18102933	-1	"http://t.co/r7AqRUyX #obamacare #fiscalcliff #medicaid #healthinsurance #middleclass #taxes ObamaCare FISCAL CLIFF"	1	"http://t.co/r7AqRUyX"	1/22/2013 10:55	"FiscalCliff"	0
293750000000000000	24416890	-1	"@ThomasSowell on gun control laws. Insightful and brilliant as always. #TGDN #tcot #tlot #gunrights #nra http://t.co/oUJbSZkT"	1	"http://t.co/oUJbSZkT"	1/22/2013 11:00	"gunrights"	1
293750000000000000	503198165	26179347	"RT @NarniaDad: 55 million potential taxpayers killed since we went over first #fiscalcliff in 1973. We are reaping what we have sown. #t ..."	0		1/22/2013 11:01	"FiscalCliff"	2
293750000000000000	557960079	589181927	"RT @Revenant0202: RAWR! #GunControl is ugly. #GunRights are sexy. Don't be the ugly. http://t.co/fHsNT5t3"	1	"http://t.co/fHsNT5t3"	1/22/2013 11:02	"gunrights"	2
293751000000000000	497105532	-1	"Top tags in politics http://t.co/yogQmO96 #tcot #p2 #inaug2013 #FiscalCliff #iserve #gop #teaparty #FF #TGDN #Obama"	0	"http://t.co/yogQmO96"	1/22/2013 11:02	"FiscalCliff"	0
293751000000000000	557960079	-1	"VERY IMPORTANT! LISTEN NOW, SHARE NOW!: http://t.co/DZkIVFC0 via @youtube #gunrights"	0	"http://t.co/DZkIVFC0"	1/22/2013 11:03	"gunrights"	0
293751000000000000	360161316	-1	"#gunrights http://t.co/62wrUBQa"	0	"http://t.co/62wrUBQa"	1/22/2013 11:05	"gunrights"	0
293751000000000000	449027539	-1	"Great read! #FiscalCliff Tax Deal Expected to Boost #CharitableGiving in 2013 http://t.co/7rnWZuR6"	0	"http://t.co/7rnWZuR6"	1/22/2013 11:05	"FiscalCliff"	1
293752000000000000	314098811	-1	"Existing Home Sales Fall, But Prices Climb For 10th Straight Month - http://t.co/zMoeXhZO -  #fiscalcliff"	0	"http://t.co/zMoeXhZO"	1/22/2013 11:06	"FiscalCliff"	0
293752000000000000	16364490	838399572	"RT @texasfreedom101: Guns Stop Three Home Invasions, Store Robbery http://t.co/1ravIByi via @BreitbartNews #tcot #guns #gunrights #gunco ..."	0	"http://t.co/1ravIByi"	1/22/2013 11:06	"gunrights"	4
293752000000000000	195889736	-1	"Cameras rolling for rehearsal. Learn optimization strategies for the #FiscalCliff: http://t.co/vjl7wFCD #EY_FiscalCliff http://t.co/JP94lstL"	0	"http://t.co/vjl7wFCD"	1/22/2013 11:06	"FiscalCliff"	1
293753000000000000	88861467	-1	"RT@NarniaDad: 55 million potential taxpayers killed since we went over 1st #fiscalcliff in 1973.We are reaping what we have sown #tcot #tgdn"	0		1/22/2013 11:13	"FiscalCliff"	0
293754000000000000	67703942	195889736	"RT @EY_Webcasts: Cameras rolling for rehearsal. Learn optimization strategies for the #FiscalCliff: http://t.co/vjl7wFCD #EY_FiscalCliff ..."	0	"http://t.co/vjl7wFCD"	1/22/2013 11:15	"FiscalCliff"	1
293754000000000000	239902186	-1	"Skilled nursing to face further Medicare cuts from #FiscalCliff deal http://t.co/Wyx05ut7 #SNF #LTC"	0	"http://t.co/Wyx05ut7"	1/22/2013 11:15	"FiscalCliff"	0
293754000000000000	34141670	-1	"Mass. high court to hear test to tough gun law #SecondAmendment #juvenilearrest #gunrights http://t.co/4l3CPN0b via @BostonDotCom"	0	"http://t.co/4l3CPN0b"	1/22/2013 11:15	"gunrights"	0
293754000000000000	1053453199	-1	"MILLER: Tax dollars for gun control http://t.co/MndlHjME #gunrights #nra"	0	"http://t.co/MndlHjME"	1/22/2013 11:15	"gunrights"	0
293754000000000000	226029800	-1	"To see what your #paycheck will look like in 6 weeks, take a look at this! http://t.co/j1XfuecS #hr #fiscalcliff"	0	"http://t.co/j1XfuecS"	1/22/2013 11:15	"FiscalCliff"	0
293754000000000000	199341130	342902608	"RT @StopTheLeakage: Check out the latest StopTheLeakage blog which discusses an often overlooked #RAC provision of the #FiscalCliff http ..."	0		1/22/2013 11:16	"FiscalCliff"	1
293754000000000000	301416337	473279639	"RT @Rebel_Bill: Precedent Teaches Us The Left Really Wants ALL Our Guns | CNS News http://t.co/PVROmfoT #tgdn #2a #gunrights #resist44 # ..."	0	"http://t.co/PVROmfoT"	1/22/2013 11:17	"gunrights"	3
293754000000000000	100276715	-1	"Adoption Tax Credit info: http://t.co/WPeOdvH6   http://t.co/WjL2OxfM\
#adoptiontaxcredit #fiscalcliff #adoption #tax"	0	"http://t.co/WPeOdvH6"	1/22/2013 11:17	"FiscalCliff"	1
293754000000000000	446470029	589181927	"RT @Revenant0202: RAWR! #GunControl is ugly. #GunRights are sexy. Don't be the ugly. http://t.co/fHsNT5t3"	1	"http://t.co/fHsNT5t3"	1/22/2013 11:17	"gunrights"	2
293755000000000000	608476867	-1	"The Fiscal Cliff Deal: What Happened and What is Yet to Come http://t.co/m8h9yOe0 by @GregMeyerCPA #FiscalCliff #Taxes"	0	"http://t.co/m8h9yOe0"	1/22/2013 11:20	"FiscalCliff"	0
293755000000000000	195889736	-1	"#FiscalCliff webcast starts in 30min, still time to register. http://t.co/vjl7wFCD #EY_FiscalCliff @EY_News @EY_Transactions @EY_Tax"	0	"http://t.co/vjl7wFCD"	1/22/2013 11:22	"FiscalCliff"	3
293757000000000000	500710033	-1	"#Maldives exPrezNasheed calls for caretaker administration as protesters take to streets #US #UK #Guncontrol #Gunrights http://t.co/bq4ACSpF"	0	"http://t.co/bq4ACSpF"	1/22/2013 11:27	"gunrights"	1
293757000000000000	57763376	-1	"Gun control not as locked and loaded as White House thinks http://t.co/GhnRgXai #guncontrol #2a #gunrights"	0	"http://t.co/GhnRgXai"	1/22/2013 11:30	"gunrights"	0
293758000000000000	407963056	449027539	"RT @WaterStoneorg: Great read! #FiscalCliff Tax Deal Expected to Boost #CharitableGiving in 2013 http://t.co/7rnWZuR6"	1	"http://t.co/7rnWZuR6"	1/22/2013 11:32	"FiscalCliff"	1
293758000000000000	330132776	-1	"Ain't nobody taking my gun #gunrights"	1		1/22/2013 11:32	"gunrights"	0
293759000000000000	22456513	-1	"What's the matter with you?! #GunRights http://t.co/Q08wHqpr"	1	"http://t.co/Q08wHqpr"	1/22/2013 11:34	"gunrights"	14
293759000000000000	481844398	22456513	"RT @WAGNERGIRLE: What's the matter with you?! #GunRights http://t.co/Q08wHqpr"	1	"http://t.co/Q08wHqpr"	1/22/2013 11:36	"gunrights"	14
293760000000000000	223719518	22456513	"RT @WAGNERGIRLE: What's the matter with you?! #GunRights http://t.co/Q08wHqpr"	1	"http://t.co/Q08wHqpr"	1/22/2013 11:38	"gunrights"	14
293760000000000000	230006909	22456513	"RT @WAGNERGIRLE: What's the matter with you?! #GunRights http://t.co/Q08wHqpr"	1	"http://t.co/Q08wHqpr"	1/22/2013 11:39	"gunrights"	14
293760000000000000	211595073	-1	"Is it true??  #newtown #CTshooting #guncontrol #gunrights # 2ndAmendment # http://t.co/ofAQGtk7 via @youtube"	1	"http://t.co/ofAQGtk7"	1/22/2013 11:39	"gunrights"	0
293760000000000000	70001932	195889736	"RT @EY_Webcasts: #FiscalCliff webcast starts in 30min, still time to register. http://t.co/vjl7wFCD #EY_FiscalCliff @EY_News @EY_Transac ..."	0	"http://t.co/vjl7wFCD"	1/22/2013 11:40	"FiscalCliff"	3
293760000000000000	41539918	-1	"#economicforecast #fiscalcliff risks Euro zone, cyber attacks, :diasters from Lynn Reiser #plnu. Need 3. Budgets."	1		1/22/2013 11:42	"FiscalCliff"	0
