tweet_id,source_user_id,rt_user_id,tweet,Inf/Conv,website,tweet_time,hashtag,raw_retweet_count
2.93733E+17,1051183267,-1,"#gunrights #gungrab No Bargaining, No Negotiation & No Compromise – The Enemy is the Enemy http://t.co/ri1BJi1j #NRA #2ndamendment",,http://t.co/ri1BJi1j,1/22/13 9:52,gunrights,0
2.93733E+17,335388923,-1,"MT @ecvanhorn RT \@ProPublica: Provision in #fiscalcliff bill gives Amgen 2 yrs to sell drugs w/o price restraints http://t.co/ne0gbr28\"" ^KS""",,http://t.co/ne0gbr28,1/22/13 9:53,FiscalCliff,0
2.93733E+17,248917197,-1,Fuck bus rides #busproblems #bussmellslikefish #christweetswithhistaint #ewh #fiscalcliff #fml #Fuckbuses #godblessamerica,,,1/22/13 9:54,FiscalCliff,0
2.93734E+17,770121109,14606079,RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ...,,,1/22/13 9:56,FiscalCliff,27
2.93734E+17,182815759,252244719,RT @dodsonadvocate: Registered for @CoalitiononHN #FiscalCliff webinar: http://t.co/kn6NdtwP w/ @FRACTweets @NWLC. @RESULTS_Tweets peeps ...,,http://t.co/kn6NdtwP,1/22/13 9:58,FiscalCliff,2
2.93735E+17,187918342,-1,#FiscalCliff bill includes measure that benefits #Amgen http://t.co/WPBdUdkl #dialysis #nephrology,,http://t.co/WPBdUdkl,1/22/13 9:59,FiscalCliff,0
2.93735E+17,1053453199,-1,MILLER: Obama is coming for your guns http://t.co/qnY3IifM #gunrights #nra,,http://t.co/qnY3IifM,1/22/13 10:00,gunrights,0
2.93735E+17,488005565,14606079,RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ...,,,1/22/13 10:01,FiscalCliff,27
2.93735E+17,36717618,-1,"Nothing says support, @SenFeinstein for Assault weapon #GunControl ban like People who value #GunRights buying stuff! http://t.co/U7VdZ3zJ",,http://t.co/U7VdZ3zJ,1/22/13 10:02,gunrights,0
2.93736E+17,128360486,-1,"Recent News: Andrea Mitchell Argues Gov’t Can Infringe , Hear Pro-Gun Epic Response #nra #gunrights  http://t.co/80kV5woC",,http://t.co/80kV5woC,1/22/13 10:04,gunrights,0
2.93736E+17,36717618,-1,"Nothing says support, @SenFeinstein for Assault weapon #GunControl ban like People who value #GunRights buying stuff! http://t.co/comEIZgW",,http://t.co/comEIZgW,1/22/13 10:04,gunrights,0
2.93736E+17,1111764630,16007481,RT @GreenvilleNews: Photos: More than 100 supporters rally for #gunrights http://t.co/ZjXd129t  http://t.co/Trt0bsE8,,http://t.co/ZjXd129t,1/22/13 10:04,gunrights,4
2.93736E+17,329463466,199071521,RT @TheRealCatalyst: Lesson on the #FiscalCliff and #DebtCeiling @RealAlexJones Alex Jones http://t.co/B0QfaFsq,,http://t.co/B0QfaFsq,1/22/13 10:06,FiscalCliff,4
2.93737E+17,36717618,-1,"Nothing says support, @SenFeinstein for Semi-auto #GunControl ban like People who value #GunRights buying stuff! http://t.co/4IauhLhK",,http://t.co/4IauhLhK,1/22/13 10:07,gunrights,0
2.93737E+17,36717618,-1,"Nothing says support, @SenFeinstein for Semi-auto #GunControl ban like People who value #GunRights buying stuff! http://t.co/miYW8Vqi",,http://t.co/miYW8Vqi,1/22/13 10:08,gunrights,0
2.93737E+17,195889736,-1,#CapitalOptimization strategies to remain competitive in any #EconomicCycle. #FiscalCliff Join in 2hrs: http://t.co/vjl7wFCD #EY_FiscalCliff,,http://t.co/vjl7wFCD,1/22/13 10:09,FiscalCliff,1
2.93737E+17,36717618,-1,"Nothing says support, @SenFeinstein for Semi-auto #GunControl ban like People who value #GunRights buying stuff! http://t.co/1ULv2VZi",,http://t.co/1ULv2VZi,1/22/13 10:10,gunrights,1
2.93737E+17,119265853,14606079,RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ...,,,1/22/13 10:10,FiscalCliff,27
2.93738E+17,83146330,-1,My home state is cooler than yours: Missouri sheriffs won't enforce Obama's gun control laws. http://t.co/JTEJhV1M #missouri #gunrights,,http://t.co/JTEJhV1M,1/22/13 10:11,gunrights,0
2.93738E+17,457680921,36717618,"RT @Weirdodo: Nothing says support, @SenFeinstein for Semi-auto #GunControl ban like People who value #GunRights buying stuff! http://t. ...",,,1/22/13 10:12,gunrights,1
2.93738E+17,66180021,614561410,RT @NerdWalletPFM: The #FiscalCliff story isn't over -- and it could have profound effects on #Obamacare: http://t.co/QPKeB10N #ACA,,http://t.co/QPKeB10N,1/22/13 10:14,FiscalCliff,1
2.93738E+17,36717618,-1,"What do you want to bet, lot of the people who bought these, no longer support @SenFeinstein's #GunControl? http://t.co/1ULv2VZi #GunRights",,http://t.co/1ULv2VZi,1/22/13 10:14,gunrights,0
2.93738E+17,557960079,-1,Harry Reid has a plan to gut the Senate filibuster to clear a path to pass gun control -- and the fight is happening RIGHT NOW! #gunrights,,,1/22/13 10:14,gunrights,0
2.93739E+17,331693829,-1,A Look Back: Lenwood Brooks explaining the #fiscalcliff fix on @FoxNews http://t.co/qeW5y4Cq,,http://t.co/qeW5y4Cq,1/22/13 10:15,FiscalCliff,0
2.93739E+17,1053453199,-1,National Pro-Gun Protests Bring Thousands Out at New York State Capitol http://t.co/Qn2AY1X1 #gunrights #nra,,http://t.co/Qn2AY1X1,1/22/13 10:15,gunrights,1
2.93739E+17,557960079,-1,That's why it's critical Republican U.S. Senate Minority Leader Mitch McConnell hear from gun owners loud and clear. #gunrights,,,1/22/13 10:16,gunrights,0
2.93739E+17,557960079,-1,Call Mitch McConnell and urge him to stop negotiating with Harry Reid to gut the filibuster. 202-224-2541 #gunrights,,,1/22/13 10:18,gunrights,0
2.9374E+17,30112039,-1,"@groupon Never used it, never will. #progun #2ndamendment #gunrights #nra",,,1/22/13 10:19,gunrights,0
2.9374E+17,557960079,-1,"If McConnell caves to Harry Reid's demands, the anti-gunners in Washington will have a clear path to restrict our #gunrights.",,,1/22/13 10:19,gunrights,0
2.9374E+17,560000542,-1,@NRA #2A is the essential #Liberty in which all others will stand or fall.  #GunRights #GunControl #GunLobby #tyranny #TCOT #OCRA,,,1/22/13 10:19,gunrights,0
2.9374E+17,764979343,14606079,RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ...,,,1/22/13 10:20,FiscalCliff,27
2.9374E+17,68758689,-1,Thru the end of Jan GRF will tweet about key provisions of the #fiscalcliff legislation. Download our newsletter here: http://t.co/xzGmoFbN,,http://t.co/xzGmoFbN,1/22/13 10:20,FiscalCliff,0
2.9374E+17,557960079,-1,"Afterwards, please contact both of your U.S. Senators and demand they say NO to Reid's assault on the filibuster. #gunrights",,,1/22/13 10:20,gunrights,0
2.9374E+17,860666150,104342107,"RT @Gabby_Hoffman: Harvard Study: More Guns, Less Crime http://t.co/Ptl4S4B8 #gunrights",,http://t.co/Ptl4S4B8,1/22/13 10:20,gunrights,50
2.9374E+17,557960079,-1,Call both of your U.S. Senators at 202-224-3121. #gunrights,,,1/22/13 10:21,gunrights,0
2.9374E+17,300254302,-1,Ganado ISD Approves Teachers To Carry Guns On Campus http://t.co/wLLKFjhg #TGDN #CCOT #PJNET #Conservatives #GunRights #GunControl #ProLife,,http://t.co/wLLKFjhg,1/22/13 10:22,gunrights,1
2.93741E+17,557960079,-1,Gun owners! Take action NOW to save the Senate filibuster and fight for our right to keep and bear arms. #gunrights,,,1/22/13 10:23,gunrights,0
2.93741E+17,1051183267,-1,"#gunrights #gungrab Pro Gun Defenders, Your Last Chance To Speak On The UN Arms Trade Treaty http://t.co/dv0LOirT #NRA #2ndamendment",,http://t.co/dv0LOirT,1/22/13 10:24,gunrights,0
2.93741E+17,47346306,-1,All those calling for new gun restrictions should watch this: http://t.co/DVIgf0aI #Sandy_Hook #guns #GunControlNow #Gunban #gunrights,,http://t.co/DVIgf0aI,1/22/13 10:24,gunrights,0
2.93741E+17,705312114,-1,@PlanandPrep Can U not see that the #Constitution is being eroded? #NDAA #GunRights being eroded. Congress & Senate just going along w/ it.,,,1/22/13 10:26,gunrights,1
2.93742E+17,26179347,-1,55 million potential taxpayers killed since we went over first #fiscalcliff in 1973. We are reaping what we have sown. #tcot #tgdn,,,1/22/13 10:28,FiscalCliff,1
2.93742E+17,452579260,-1,"@Jessie_Duff Thank you. Our society needs more strong, independent, successful women like you who stand for what they believe in #GunRights",,,1/22/13 10:28,gunrights,1
2.93742E+17,838399572,-1,"Guns Stop Three Home Invasions, Store Robbery http://t.co/1ravIByi via @BreitbartNews #tcot #guns #gunrights #guncontrol #2ndamendment",,http://t.co/1ravIByi,1/22/13 10:28,gunrights,4
2.93742E+17,991710660,40533912,RT @MSN_Money: Homeowners received two little-noticed gifts from the #fiscalcliff deal   http://t.co/UcM3eUiP #taxes,,http://t.co/UcM3eUiP,1/22/13 10:29,FiscalCliff,6
2.93742E+17,26179347,-1,55 million potential taxpayers killed since we went over first #fiscalcliff in 1973. We are reaping what we have sown. #tcot #tgdn #prolife,,,1/22/13 10:29,FiscalCliff,2
2.93742E+17,472247128,-1,"No Bargaining, No Negotiation and No Compromise – The Enemy is the Enemy #gunrights\
http://t.co/poqmqZTz",,http://t.co/poqmqZTz,1/22/13 10:30,gunrights,1
2.93742E+17,104342107,-1,"\Remember–tyranny begins when citizens become disarmed.\"" http://t.co/2WnQozUg Read my latest piece in @ccultured on #gunrights! #tcot""",,http://t.co/2WnQozUg,1/22/13 10:30,gunrights,19
2.93742E+17,1053453199,-1,Santorum: 'I Think We Should Stick To Our Guns' http://t.co/zTI6n5fH #gunrights #nra,,http://t.co/zTI6n5fH,1/22/13 10:30,gunrights,1
2.93743E+17,29767334,-1,"Today, members of @KyleTexas Chamber will convene on the @plumcrkgolfclub pavilion to discuss the aftermath of the #fiscalcliff.",,,1/22/13 10:31,FiscalCliff,0
2.93743E+17,404376790,14606079,RT @ProPublica: A provision buried in the #fiscalcliff bill gives drugmaker Amgen 2 yrs to sell dialysis drugs without price restraints  ...,,,1/22/13 10:31,FiscalCliff,27
2.93743E+17,563395155,104342107,"RT @Gabby_Hoffman: Harvard Study: More Guns, Less Crime http://t.co/Ptl4S4B8 #gunrights",,http://t.co/Ptl4S4B8,1/22/13 10:33,gunrights,50
2.93743E+17,370729020,-1,Should Mental Health Patients Have Gun Rights? #guncontrol #gunrights http://t.co/Xc4lWLt2,,http://t.co/Xc4lWLt2,1/22/13 10:34,gunrights,0
2.93744E+17,557960079,472247128,"RT @RIGHTRanter: No Bargaining, No Negotiation and No Compromise – The Enemy is the Enemy #gunrights\
http://t.co/poqmqZTz",,http://t.co/poqmqZTz,1/22/13 10:35,gunrights,1
2.93744E+17,473279639,-1,Precedent Teaches Us The Left Really Wants ALL Our Guns | CNS News http://t.co/PVROmfoT #tgdn #2a #gunrights #resist44 #nobama #ccot #tcot,,http://t.co/PVROmfoT,1/22/13 10:35,gunrights,3
2.93744E+17,557960079,838399572,"RT @texasfreedom101: Guns Stop Three Home Invasions, Store Robbery http://t.co/1ravIByi via @BreitbartNews #tcot #guns #gunrights #gunco ...",,http://t.co/1ravIByi,1/22/13 10:35,gunrights,4
2.93745E+17,324259811,195889736,RT @EY_Webcasts: #CapitalOptimization strategies to remain competitive in any #EconomicCycle. #FiscalCliff Join in 2hrs: http://t.co/vjl ...,,http://t.co/vjl,1/22/13 10:38,FiscalCliff,1
2.93745E+17,23219627,-1,These Are The 13 Rules Of Gunfighting Everyone Should Know http://t.co/hm2S7GWh via @BI_Defense #NRA #GunRights #survival #tcot #tgdn,,http://t.co/hm2S7GWh,1/22/13 10:39,gunrights,0
2.93745E+17,36717618,300254302,RT @_PatJohnson_: Ganado ISD Approves Teachers To Carry Guns On Campus http://t.co/wLLKFjhg #TGDN #CCOT #PJNET #Conservatives #GunRights ...,,http://t.co/wLLKFjhg,1/22/13 10:40,gunrights,1
2.93745E+17,36717618,1053453199,RT @MrLaozi: National Pro-Gun Protests Bring Thousands Out at New York State Capitol http://t.co/Qn2AY1X1 #gunrights #nra,,http://t.co/Qn2AY1X1,1/22/13 10:41,gunrights,1
2.93745E+17,36717618,705312114,RT @JasonReinhardt7: @PlanandPrep Can U not see that the #Constitution is being eroded? #NDAA #GunRights being eroded. Congress & Se ...,,,1/22/13 10:42,gunrights,1
2.93746E+17,36717618,838399572,"RT @texasfreedom101: Guns Stop Three Home Invasions, Store Robbery http://t.co/1ravIByi via @BreitbartNews #tcot #guns #gunrights #gunco ...",,http://t.co/1ravIByi,1/22/13 10:43,gunrights,4
2.93746E+17,36717618,1053453199,RT @MrLaozi: Santorum: 'I Think We Should Stick To Our Guns' http://t.co/zTI6n5fH #gunrights #nra,,http://t.co/zTI6n5fH,1/22/13 10:43,gunrights,1
2.93746E+17,88071033,26179347,RT @NarniaDad: 55 million potential taxpayers killed since we went over first #fiscalcliff in 1973. We are reaping what we have sown. #t ...,,,1/22/13 10:43,FiscalCliff,1
2.93746E+17,36717618,473279639,RT @Rebel_Bill: Precedent Teaches Us The Left Really Wants ALL Our Guns | CNS News http://t.co/PVROmfoT #tgdn #2a #gunrights #resist44 # ...,,http://t.co/PVROmfoT,1/22/13 10:44,gunrights,3
2.93746E+17,1053453199,-1,Exclusive: Mark Levin's Inaugural Day Message— Fight! http://t.co/f8zgc6Kj #gunrights #nra,,http://t.co/f8zgc6Kj,1/22/13 10:45,gunrights,0
2.93746E+17,360207354,-1,Big Idea 2013: Fighting to Protect #Homeownership http://t.co/5pxoa8uK #taxes #fiscalcliff #realestate #homes,,http://t.co/5pxoa8uK,1/22/13 10:45,FiscalCliff,0
2.93746E+17,26278305,838399572,"RT @texasfreedom101: Guns Stop Three Home Invasions, Store Robbery http://t.co/1ravIByi via @BreitbartNews #tcot #guns #gunrights #gunco ...",,http://t.co/1ravIByi,1/22/13 10:46,gunrights,4
2.93747E+17,384408332,473279639,RT @Rebel_Bill: Precedent Teaches Us The Left Really Wants ALL Our Guns | CNS News http://t.co/PVROmfoT #tgdn #2a #gunrights #resist44 # ...,,http://t.co/PVROmfoT,1/22/13 10:48,gunrights,3
2.93747E+17,342902608,-1,Check out the latest StopTheLeakage blog which discusses an often overlooked #RAC provision of the #FiscalCliff http://t.co/mL4qIzCV,,http://t.co/mL4qIzCV,1/22/13 10:48,FiscalCliff,1
2.93747E+17,104570561,-1,RT @ConservDaily Make Your Own Gun http://t.co/g97D6WJH #gunrights #videos #gunrights #guns #video,,http://t.co/g97D6WJH,1/22/13 10:49,gunrights,0
2.93747E+17,68758689,-1,"Payroll tax holiday, 2% reduction in social security tax paid by workers/self-employed individuals, expires via #ATRA. #fiscalcliff",,,1/22/13 10:50,FiscalCliff,0
2.93747E+17,589181927,-1,RAWR! #GunControl is ugly. #GunRights are sexy. Don't be the ugly. http://t.co/fHsNT5t3,,http://t.co/fHsNT5t3,1/22/13 10:50,gunrights,2
2.93748E+17,341087665,111520488,RT @PatriotActionNW: Americans Have Lost Faith in Their Government #tcot #teaparty #gop #fiscalcliff @speakerboehner #obama http://t.co/ ...,,http://t.co/,1/22/13 10:53,FiscalCliff,1
2.93749E+17,514970022,-1,"Q: If the opposite of pro is con, what's the opposite of progress? A: CONGRESS! #fiscalcliff #debtceiling #doddfrank",,,1/22/13 10:55,FiscalCliff,0
2.93749E+17,1051183267,-1,#gunrights #gungrab NRA Executive Vice President & CEO Wayne Lapierre Responds Live To The... http://t.co/tdbwZHbh #NRA #2ndamendment,,http://t.co/tdbwZHbh,1/22/13 10:55,gunrights,0
2.93749E+17,18102933,-1,http://t.co/r7AqRUyX #obamacare #fiscalcliff #medicaid #healthinsurance #middleclass #taxes ObamaCare FISCAL CLIFF,,http://t.co/r7AqRUyX,1/22/13 10:55,FiscalCliff,0
2.9375E+17,24416890,-1,@ThomasSowell on gun control laws. Insightful and brilliant as always. #TGDN #tcot #tlot #gunrights #nra http://t.co/oUJbSZkT,,http://t.co/oUJbSZkT,1/22/13 11:00,gunrights,1
2.9375E+17,503198165,26179347,RT @NarniaDad: 55 million potential taxpayers killed since we went over first #fiscalcliff in 1973. We are reaping what we have sown. #t ...,,,1/22/13 11:01,FiscalCliff,2
2.9375E+17,557960079,589181927,RT @Revenant0202: RAWR! #GunControl is ugly. #GunRights are sexy. Don't be the ugly. http://t.co/fHsNT5t3,,http://t.co/fHsNT5t3,1/22/13 11:02,gunrights,2
2.93751E+17,497105532,-1,Top tags in politics http://t.co/yogQmO96 #tcot #p2 #inaug2013 #FiscalCliff #iserve #gop #teaparty #FF #TGDN #Obama,,http://t.co/yogQmO96,1/22/13 11:02,FiscalCliff,0
2.93751E+17,557960079,-1,"VERY IMPORTANT! LISTEN NOW, SHARE NOW!: http://t.co/DZkIVFC0 via @youtube #gunrights",,http://t.co/DZkIVFC0,1/22/13 11:03,gunrights,0
2.93751E+17,360161316,-1,#gunrights http://t.co/62wrUBQa,,http://t.co/62wrUBQa,1/22/13 11:05,gunrights,0
2.93751E+17,449027539,-1,Great read! #FiscalCliff Tax Deal Expected to Boost #CharitableGiving in 2013 http://t.co/7rnWZuR6,,http://t.co/7rnWZuR6,1/22/13 11:05,FiscalCliff,1
2.93752E+17,314098811,-1,"Existing Home Sales Fall, But Prices Climb For 10th Straight Month - http://t.co/zMoeXhZO -  #fiscalcliff",,http://t.co/zMoeXhZO,1/22/13 11:06,FiscalCliff,0
2.93752E+17,16364490,838399572,"RT @texasfreedom101: Guns Stop Three Home Invasions, Store Robbery http://t.co/1ravIByi via @BreitbartNews #tcot #guns #gunrights #gunco ...",,http://t.co/1ravIByi,1/22/13 11:06,gunrights,4
2.93752E+17,195889736,-1,Cameras rolling for rehearsal. Learn optimization strategies for the #FiscalCliff: http://t.co/vjl7wFCD #EY_FiscalCliff http://t.co/JP94lstL,,http://t.co/vjl7wFCD,1/22/13 11:06,FiscalCliff,1
2.93753E+17,88861467,-1,RT@NarniaDad: 55 million potential taxpayers killed since we went over 1st #fiscalcliff in 1973.We are reaping what we have sown #tcot #tgdn,,,1/22/13 11:13,FiscalCliff,0
2.93754E+17,67703942,195889736,RT @EY_Webcasts: Cameras rolling for rehearsal. Learn optimization strategies for the #FiscalCliff: http://t.co/vjl7wFCD #EY_FiscalCliff ...,,http://t.co/vjl7wFCD,1/22/13 11:15,FiscalCliff,1
2.93754E+17,239902186,-1,Skilled nursing to face further Medicare cuts from #FiscalCliff deal http://t.co/Wyx05ut7 #SNF #LTC,,http://t.co/Wyx05ut7,1/22/13 11:15,FiscalCliff,0
2.93754E+17,34141670,-1,Mass. high court to hear test to tough gun law #SecondAmendment #juvenilearrest #gunrights http://t.co/4l3CPN0b via @BostonDotCom,,http://t.co/4l3CPN0b,1/22/13 11:15,gunrights,0
2.93754E+17,1053453199,-1,MILLER: Tax dollars for gun control http://t.co/MndlHjME #gunrights #nra,,http://t.co/MndlHjME,1/22/13 11:15,gunrights,0
2.93754E+17,226029800,-1,"To see what your #paycheck will look like in 6 weeks, take a look at this! http://t.co/j1XfuecS #hr #fiscalcliff",,http://t.co/j1XfuecS,1/22/13 11:15,FiscalCliff,0
2.93754E+17,199341130,342902608,RT @StopTheLeakage: Check out the latest StopTheLeakage blog which discusses an often overlooked #RAC provision of the #FiscalCliff http ...,,,1/22/13 11:16,FiscalCliff,1
2.93754E+17,301416337,473279639,RT @Rebel_Bill: Precedent Teaches Us The Left Really Wants ALL Our Guns | CNS News http://t.co/PVROmfoT #tgdn #2a #gunrights #resist44 # ...,,http://t.co/PVROmfoT,1/22/13 11:17,gunrights,3
2.93754E+17,100276715,-1,"Adoption Tax Credit info: http://t.co/WPeOdvH6   http://t.co/WjL2OxfM\
#adoptiontaxcredit #fiscalcliff #adoption #tax",,http://t.co/WPeOdvH6,1/22/13 11:17,FiscalCliff,1
2.93754E+17,446470029,589181927,RT @Revenant0202: RAWR! #GunControl is ugly. #GunRights are sexy. Don't be the ugly. http://t.co/fHsNT5t3,,http://t.co/fHsNT5t3,1/22/13 11:17,gunrights,2
2.93755E+17,608476867,-1,The Fiscal Cliff Deal: What Happened and What is Yet to Come http://t.co/m8h9yOe0 by @GregMeyerCPA #FiscalCliff #Taxes,,http://t.co/m8h9yOe0,1/22/13 11:20,FiscalCliff,0
2.93755E+17,195889736,-1,"#FiscalCliff webcast starts in 30min, still time to register. http://t.co/vjl7wFCD #EY_FiscalCliff @EY_News @EY_Transactions @EY_Tax",,http://t.co/vjl7wFCD,1/22/13 11:22,FiscalCliff,3
2.93757E+17,500710033,-1,#Maldives exPrezNasheed calls for caretaker administration as protesters take to streets #US #UK #Guncontrol #Gunrights http://t.co/bq4ACSpF,,http://t.co/bq4ACSpF,1/22/13 11:27,gunrights,1
2.93757E+17,57763376,-1,Gun control not as locked and loaded as White House thinks http://t.co/GhnRgXai #guncontrol #2a #gunrights,,http://t.co/GhnRgXai,1/22/13 11:30,gunrights,0
2.93758E+17,407963056,449027539,RT @WaterStoneorg: Great read! #FiscalCliff Tax Deal Expected to Boost #CharitableGiving in 2013 http://t.co/7rnWZuR6,,http://t.co/7rnWZuR6,1/22/13 11:32,FiscalCliff,1
2.93758E+17,330132776,-1,Ain't nobody taking my gun #gunrights,,,1/22/13 11:32,gunrights,0
2.93759E+17,22456513,-1,What's the matter with you?! #GunRights http://t.co/Q08wHqpr,,http://t.co/Q08wHqpr,1/22/13 11:34,gunrights,14
2.93759E+17,481844398,22456513,RT @WAGNERGIRLE: What's the matter with you?! #GunRights http://t.co/Q08wHqpr,,http://t.co/Q08wHqpr,1/22/13 11:36,gunrights,14
2.9376E+17,223719518,22456513,RT @WAGNERGIRLE: What's the matter with you?! #GunRights http://t.co/Q08wHqpr,,http://t.co/Q08wHqpr,1/22/13 11:38,gunrights,14
2.9376E+17,230006909,22456513,RT @WAGNERGIRLE: What's the matter with you?! #GunRights http://t.co/Q08wHqpr,,http://t.co/Q08wHqpr,1/22/13 11:39,gunrights,14
2.9376E+17,211595073,-1,Is it true??  #newtown #CTshooting #guncontrol #gunrights # 2ndAmendment # http://t.co/ofAQGtk7 via @youtube,,http://t.co/ofAQGtk7,1/22/13 11:39,gunrights,0
2.9376E+17,70001932,195889736,"RT @EY_Webcasts: #FiscalCliff webcast starts in 30min, still time to register. http://t.co/vjl7wFCD #EY_FiscalCliff @EY_News @EY_Transac ...",,http://t.co/vjl7wFCD,1/22/13 11:40,FiscalCliff,3
2.9376E+17,41539918,-1,"#economicforecast #fiscalcliff risks Euro zone, cyber attacks, :diasters from Lynn Reiser #plnu. Need 3. Budgets.",,,1/22/13 11:42,FiscalCliff,0
2.93761E+17,814538592,195889736,"RT @EY_Webcasts: #FiscalCliff webcast starts in 30min, still time to register. http://t.co/vjl7wFCD #EY_FiscalCliff @EY_News @EY_Transac ...",,http://t.co/vjl7wFCD,1/22/13 11:42,FiscalCliff,3
2.93761E+17,24643079,22456513,RT @WAGNERGIRLE: What's the matter with you?! #GunRights http://t.co/Q08wHqpr,,http://t.co/Q08wHqpr,1/22/13 11:43,gunrights,14
2.93761E+17,275612770,-1,"VERY sensible blog post -->> Epiphanies and gun rights. Great #selfdefense posters also\
#guns #gunrights #2ndAmendment  http://t.co/1baypmrs",,http://t.co/1baypmrs,1/22/13 11:43,gunrights,0
2.93761E+17,22503000,-1,"RT @EYnews: RT @EY_Webcasts: #FiscalCliff webcast starts in 30min, still time to register. http://t.co/FQQku3wX #EY_FiscalCliff @EY_News",,http://t.co/FQQku3wX,1/22/13 11:45,FiscalCliff,0
2.93761E+17,68758689,-1,"Payroll #tax holiday expiration details: workers earning $50K pay additional $1K in 2013, workers earning $113,7000 pay $2,274 #fiscalcliff",,,1/22/13 11:45,FiscalCliff,0
2.93761E+17,1053453199,-1,'Lefty' Phil Mickelson May Leave California Because of High Taxes http://t.co/kAaXPV4d #gunrights #nra,,http://t.co/kAaXPV4d,1/22/13 11:45,gunrights,0
2.93762E+17,573160725,-1,Ranking for the word of the year best top 5: #hashtag #YOLO #fiscalcliff #gangnumstyle #marriageequality,,,1/22/13 11:48,FiscalCliff,0
2.93762E+17,60987536,-1,Jan 28 - @CoalitiononHN (Coalition on Human Needs) hosts #fiscalcliff webinar (what’s next & what you can do about it) http://t.co/nJP6QKwk,,http://t.co/nJP6QKwk,1/22/13 11:49,FiscalCliff,0
2.93763E+17,195889736,-1,10min to live: Today we are discussing #FiscalCliff #CostAvoidance and #OperationalSynergies http://t.co/vjl7wFCD #EY_FiscalCliff @EY_Tax,,http://t.co/vjl7wFCD,1/22/13 11:50,FiscalCliff,0
2.93763E+17,1106959898,-1,A MUST WATCH: Keiser Report Threshold of Tyranny Has Passed - ft. Alex Jones: http://t.co/Vif1Jsv6 #NWO #Obama #Banks #America #GunRights,,http://t.co/Vif1Jsv6,1/22/13 11:52,gunrights,0
2.93763E+17,31502694,-1,A MUST WATCH: Keiser Report Threshold of Tyranny Has Passed - ft. Alex Jones: http://t.co/InjZeWRU #NWO #Obama #Banks #America #GunRights,,http://t.co/InjZeWRU,1/22/13 11:54,gunrights,3
2.93764E+17,917551794,-1,A MUST WATCH: Keiser Report Threshold of Tyranny Has Passed - ft. Alex Jones: http://t.co/0wRC9jiM #NWO #Obama #Banks #America #GunRights,,http://t.co/0wRC9jiM,1/22/13 11:54,gunrights,0
2.93764E+17,323221550,-1,Letting those ignorant of guns control gun policy is akin to letting the Cartels run the DEA & Taliban run TSA. #GunRights,,,1/22/13 11:54,gunrights,0
2.93764E+17,20022452,22456513,RT @WAGNERGIRLE: What's the matter with you?! #GunRights http://t.co/Q08wHqpr,,http://t.co/Q08wHqpr,1/22/13 11:55,gunrights,14
2.93764E+17,539406750,22456513,RT @WAGNERGIRLE: What's the matter with you?! #GunRights http://t.co/Q08wHqpr,,http://t.co/Q08wHqpr,1/22/13 11:56,gunrights,14
2.93764E+17,25998087,34796711,"RT @JeremyPearman: $170 Million Inauguration Total Cost.  Same old, same old.  #Deficit #FiscalCliff #Budget #Obama",,,1/22/13 11:57,FiscalCliff,1
2.93764E+17,22833711,26179347,RT @NarniaDad: 55 million potential taxpayers killed since we went over first #fiscalcliff in 1973. We are reaping what we have sown. #t ...,,,1/22/13 11:57,FiscalCliff,2
2.93764E+17,1051183267,-1,#gunrights #gungrab Gun Guy Radio – SHOT Show Round-Up http://t.co/R2zIuLxD #NRA #2ndamendment,,http://t.co/R2zIuLxD,1/22/13 11:58,gunrights,0
2.93764E+17,1051183267,-1,#gunrights #gungrab NRA News Report: Anti Gun Media Misinformation Bob Schieffer – CBS News http://t.co/KMLnCg93 #NRA #2ndamendment,,http://t.co/KMLnCg93,1/22/13 11:58,gunrights,3
2.93764E+17,1051183267,-1,#gunrights #gungrab Democrats Vilify Guns While Owning Stock in Gun Companies http://t.co/rjQG4hqJ #NRA #2ndamendment,,http://t.co/rjQG4hqJ,1/22/13 11:58,gunrights,0
2.93765E+17,195889736,-1,#OperationalEfficiencies #RiskManagement and #ImprovedGovernance for #FiscalCliff: http://t.co/vjl7wFCD #EY_FiscalCliff http://t.co/KlYknWfe,,http://t.co/vjl7wFCD,1/22/13 11:58,FiscalCliff,0
2.93765E+17,1053453199,-1,Bulgarian Gun Control Laws Fail to Prevent Assassination Attempt http://t.co/My96GdPG #gunrights #nra,,http://t.co/My96GdPG,1/22/13 12:00,gunrights,0
2.93765E+17,1042144717,1051183267,RT @2ndamendment13: #gunrights #gungrab NRA News Report: Anti Gun Media Misinformation Bob Schieffer – CBS News http://t.co/KMLnCg93 #NR ...,,http://t.co/KMLnCg93,1/22/13 12:00,gunrights,3
